variant_sentence,sentence,true_idioms,num_models_confused,total_models,confusion_rate,confused_models,id10m_num_models_confused,id10m_total_models,id10m_confusion_rate,id10m_confused_models,real_confused_models,num_real_confusions
"Die Bühnentechniker diskutierten mit Jackson über die aufwändige Pyrotechnik, die für die Uraufführung des Songs geplant war, insbesondere über eine spezielle Kanone, die Konfetti schießen sollte, aber bei Tests unzuverlässig war. Am selben Tag wurde die Uraufführung aber erfolgreich abgehalten, nun galt es nur noch die Kritik abzuwarten. Am folgenden Tag erklärten zwei führende Mitglieder der jüdischen Gemeinde, dass Jacksons Versuch, ein Lied gegen Diskriminierung zu verfassen, wohl nach hinten losgegangen sei.","Am folgenden Tag erklärten zwei führende Mitglieder der jüdischen Gemeinde, dass Jacksons Versuch, ein Lied gegen Diskriminierung zu verfassen, wohl nach hinten losgegangen sei.",['nach hinten losgegangen'],0,9,0.0%,,0,9,0.0%,,,0
"Für die Präsentation von Jacksons Lied wurde eine komplexe kinetische Skulptur entworfen, deren Hauptarm sich als Symbol der ausgestreckten Hand nach vorne bewegen sollte, doch ein technischer Defekt ließ die Bewegung stattdessen umkehren. Dies hatte jedoch keine Auswirkung auf die Bewertung die der Song von der Öffentlichkeit erhielt. Am folgenden Tag erklärten zwei führende Mitglieder der jüdischen Gemeinde, dass Jacksons Versuch, ein Lied gegen Diskriminierung zu verfassen, wohl nach hinten losgegangen sei.","Am folgenden Tag erklärten zwei führende Mitglieder der jüdischen Gemeinde, dass Jacksons Versuch, ein Lied gegen Diskriminierung zu verfassen, wohl nach hinten losgegangen sei.",['nach hinten losgegangen'],0,9,0.0%,,0,9,0.0%,,,0
"Die Logistiker, die für den Transport von Hilfsgütern im Rahmen der Vereinbarung verantwortlich waren, beklagten sich über die vielen improvisierten Straßensperren aus Ästen und Stöcken, in den Monaten zuvor war die Umsetzung des Minsker Abkommens wiederholt ins Stocken geraten.",In den Monaten zuvor war die Umsetzung des Minsker Abkommens wiederholt ins Stocken geraten.,['ins Stocken geraten'],0,9,0.0%,,0,9,0.0%,,,0
"Man beschrieb den Friedensprozess oft wie das Roden eines dichten Waldes, bei dem altes Gestrüpp und unzählige Hindernisse den Fortschritt behinderten, sodass die Arbeiter ständig stolperten, und in den Monaten zuvor war die Umsetzung des Minsker Abkommens wiederholt ins Stocken geraten.",In den Monaten zuvor war die Umsetzung des Minsker Abkommens wiederholt ins Stocken geraten.,['ins Stocken geraten'],1,9,11.1%,gpt-4o,0,9,0.0%,,gpt-4o,1
"Für eine geplante Theateraufführung, die den Friedensprozess symbolisch darstellen sollte, wurden komplizierte Bühnenbilder aus Stäben und Latten gebaut, deren Aufbau sich als äußerst schwierig erwies, und in den Monaten zuvor war die Umsetzung des Minsker Abkommens wiederholt ins Stocken geraten.",In den Monaten zuvor war die Umsetzung des Minsker Abkommens wiederholt ins Stocken geraten.,['ins Stocken geraten'],0,9,0.0%,,0,9,0.0%,,,0
"Im Kontext der angespannten Familiendynamik, in der Evas Unabhängigkeitsbestrebungen als Verrat galten und die Tanten sie daraufhin aus ihrem Leben entfernten, ist Eriksson entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.","Eriksson ist entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.",[],5,9,55.6%,"claude-sonnet-4-20250514, deepseek-r1, gemini-2.5-flash-lite, gemini-2.5-pro, o3-mini",2,9,22.2%,"gemini-2.5-flash-lite, qwen-2.5-72b-instruct","claude-sonnet-4-20250514, deepseek-r1, gemini-2.5-pro, o3-mini",4
"Als Eriksson die neueste Dorfklatsch-Version von Evas Rauswurf hörte, die besagte, man habe sie nach einem Streit einfach ihrem Schicksal überlassen, ist Eriksson entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.","Eriksson ist entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.",[],6,9,66.7%,"claude-sonnet-4-20250514, deepseek-r1, gemini-2.5-flash-lite, gemini-2.5-pro, gpt-4o-mini, o3-mini",2,9,22.2%,"gemini-2.5-flash-lite, qwen-2.5-72b-instruct","claude-sonnet-4-20250514, deepseek-r1, gemini-2.5-pro, gpt-4o-mini, o3-mini",5
"Unmittelbar nachdem Eva verkündet hatte, das Haus für immer zu verlassen, und die Tanten ihre Enttäuschung mit einer letzten, symbolischen Aufgabe zeigten, bevor sie sie ziehen ließen, ist Eriksson entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.","Eriksson ist entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.",[],2,9,22.2%,"claude-sonnet-4-20250514, gemini-2.5-pro",2,9,22.2%,"gemini-2.5-flash-lite, qwen-2.5-72b-instruct","claude-sonnet-4-20250514, gemini-2.5-pro",2
"Als Teil seiner kontroversen Performance-Kunst-Reihe, die darauf abzielte, die Reaktionen der Öffentlichkeit auf inszenierte Gewalt zu testen, passierte es: Im Mai 2006 prügelte er sich in Paris auf offener Straße mit zwei jüdischen Teenagern, von denen er einen mit Tränengas besprühte.","Im Mai 2006 prügelte er sich in Paris auf offener Straße mit zwei jüdischen Teenagern, von denen er einen mit Tränengas besprühte.",['auf offener Straße'],5,9,55.6%,"gemini-2.5-flash-lite, gpt-4o, gpt-4o-mini, llama-4-scout, o3-mini",4,9,44.4%,"gemini-2.5-flash-lite, gpt-4o, gpt-4o-mini, o3-mini",llama-4-scout,1
"In dem extrem realistischen Trainingsszenario für eine Anti-Terror-Einheit, das entworfen wurde, um die Reaktionen der Beamten unter Stress zu prüfen, passierte es: im Mai 2006 prügelte er sich in Paris auf offener Straße mit zwei jüdischen Teenagern, von denen er einen mit Tränengas besprühte.","Im Mai 2006 prügelte er sich in Paris auf offener Straße mit zwei jüdischen Teenagern, von denen er einen mit Tränengas besprühte.",['auf offener Straße'],4,9,44.4%,"gemini-2.5-flash-lite, gpt-4o, gpt-4o-mini, o3-mini",4,9,44.4%,"gemini-2.5-flash-lite, gpt-4o, gpt-4o-mini, o3-mini",,0
"Laut dem Drehbuch für den Film über urbane Konflikte, in dem die Hauptfigur in eine Spirale der Gewalt gerät, passierte es: im Mai 2006 prügelte er sich in Paris auf offener Straße mit zwei jüdischen Teenagern, von denen er einen mit Tränengas besprühte.","Im Mai 2006 prügelte er sich in Paris auf offener Straße mit zwei jüdischen Teenagern, von denen er einen mit Tränengas besprühte.",['auf offener Straße'],7,9,77.8%,"deepseek-r1, gemini-2.5-flash-lite, gpt-4o, gpt-4o-mini, llama-4-scout, o3-mini, qwen-2.5-72b-instruct",4,9,44.4%,"gemini-2.5-flash-lite, gpt-4o, gpt-4o-mini, o3-mini","deepseek-r1, llama-4-scout, qwen-2.5-72b-instruct",3
"Im Juweliergeschäft, wo die Aktivistinnen sowohl politische Strategien diskutierten als auch das genaue Gewicht von Spenden in Form von altem Goldschmuck auf einer Präzisionswaage ermittelten, sagte einer: „Der vorherrschende Glaube in NAWSA war, dass der Erfolg in einem großen Staat des Ostens das Zünglein an der Waage für die allgemeine Kampagne sein würde.“","Der vorherrschende Glaube in NAWSA war, dass der Erfolg in einem großen Staat des Ostens das Zünglein an der Waage für die allgemeine Kampagne sein würde.",['Zünglein an der Waage'],0,9,0.0%,,0,9,0.0%,,,0
"Bei der Planung einer großen Parade entwarfen die Suffragetten einen Motivwagen, der die Justitia mit verbundenen Augen darstellte, und debattierten, welche symbolische Last in die eine Schale gelegt werden sollte, denn der vorherrschende Glaube in NAWSA war, dass der Erfolg in einem großen Staat des Ostens das Zünglein an der Waage für die allgemeine Kampagne sein würde.","Der vorherrschende Glaube in NAWSA war, dass der Erfolg in einem großen Staat des Ostens das Zünglein an der Waage für die allgemeine Kampagne sein würde.",['Zünglein an der Waage'],0,9,0.0%,,0,9,0.0%,,,0
"In der Debatte des nationalen Komitees für Eich- und Messwesen, wo es um die Einführung eines neuen Standards ging, der von den östlichen Handelsgilden stark unterstützt wurde, war der vorherrschende Glaube in NAWSA, dass der Erfolg in einem großen Staat des Ostens das Zünglein an der Waage für die allgemeine Kampagne sein würde.","Der vorherrschende Glaube in NAWSA war, dass der Erfolg in einem großen Staat des Ostens das Zünglein an der Waage für die allgemeine Kampagne sein würde.",['Zünglein an der Waage'],0,9,0.0%,,0,9,0.0%,,,0
"Der erfahrene Kommissar blickte sich im von innen verriegelten Zimmer um, in dem alle persönlichen Gegenstände des Vermissten noch an ihrem Platz lagen, und schüttelte den Kopf, da niemand verschwindet einfach so.",Niemand verschwindet einfach so.,['einfach so'],4,9,44.4%,"deepseek-r1, gpt-4o, gpt-4o-mini, o3-mini",7,9,77.8%,"claude-sonnet-4-20250514, deepseek-r1, gemini-2.5-flash-lite, gemini-2.5-pro, gpt-4o-mini, llama-4-scout, o3-mini",gpt-4o,1
"Der Bühnenmagier starrte auf den leeren Verschwindekasten und wischte sich den Schweiß von der Stirn, denn die Assistentin war nicht im Geheimfach aufgetaucht, und niemand verschwindet einfach so.",Niemand verschwindet einfach so.,['einfach so'],4,9,44.4%,"claude-sonnet-4-20250514, gemini-2.5-pro, gpt-4o-mini, o3-mini",7,9,77.8%,"claude-sonnet-4-20250514, deepseek-r1, gemini-2.5-flash-lite, gemini-2.5-pro, gpt-4o-mini, llama-4-scout, o3-mini",,0
"Nachdem er eine Stunde lang jeden Schrank und jedes Versteck im alten Herrenhaus durchsucht hatte, wurde dem suchenden Jungen klar, dass sein Freund ein Meister des Versteckspiels war, denn niemand verschwindet einfach so.",Niemand verschwindet einfach so.,['einfach so'],5,9,55.6%,"deepseek-r1, gemini-2.5-flash-lite, gemini-2.5-pro, gpt-4o, o3-mini",7,9,77.8%,"claude-sonnet-4-20250514, deepseek-r1, gemini-2.5-flash-lite, gemini-2.5-pro, gpt-4o-mini, llama-4-scout, o3-mini",gpt-4o,1
"Auf dem Schaubild des Kunsthistorikers, wo ein großes Fragezeichen die ungeklärte Herkunft eines Konkurrenzwerks symbolisierte und gesicherte Fakten darum gruppiert wurden, die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.",Die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.,['außer Frage'],3,9,33.3%,"gpt-4o-mini, llama-4-scout, qwen-2.5-72b-instruct",2,9,22.2%,"gpt-4o, gpt-4o-mini","llama-4-scout, qwen-2.5-72b-instruct",2
"Für die Prüfungsaufgabe, die eine detaillierte Analyse der internen Werkstattbeziehungen in Köln verlangte und alle anderen Aspekte explizit ausschloss, die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.",Die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.,['außer Frage'],2,9,22.2%,"gpt-4o-mini, qwen-2.5-72b-instruct",2,9,22.2%,"gpt-4o, gpt-4o-mini",qwen-2.5-72b-instruct,1
"Nachdem die Moderatorin die Diskussion auf die ikonografische Deutung beschränkt hatte und Wortmeldungen erbat, die sich nur auf diesen Punkt bezogen, die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.",Die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.,['außer Frage'],4,9,44.4%,"gpt-4o, gpt-4o-mini, llama-4-scout, qwen-2.5-72b-instruct",2,9,22.2%,"gpt-4o, gpt-4o-mini","llama-4-scout, qwen-2.5-72b-instruct",2
"Die Ärzte diskutierten die Behandlungsoptionen für den Patienten, bei dem ein winziger Splitter im Glaskörper entdeckt wurde, der sich nur schwer entfernen ließ. Die Polizei fahndete nach dem Angreifer und hatte drei potenzielle Straftäter lokalisiert ihnen fehlte jedoch das Personal um alle drei komplett zu beobachten, da stellte sich die Frage; Sollten sie das Personal auf alle drei aufteilen, oder sollten sie gezielt K. im Auge behalten?",Oder sollten sie gezielt K. im Auge behalten?,['im Auge behalten'],1,9,11.1%,gpt-4o-mini,0,9,0.0%,,gpt-4o-mini,1
Die Ermittler analysierten das Überwachungsvideo und bemerkten eine seltsame Reflexion in der Pupille des Verdächtigen. Oder sollten sie gezielt K. im Auge behalten?,Oder sollten sie gezielt K. im Auge behalten?,['im Auge behalten'],0,9,0.0%,,0,9,0.0%,,,0
"Im Mikroskop war die markierte Zellstruktur deutlich zu erkennen, aber ihre genaue Funktion blieb unklar und die Forscher überlegten, worauf sie ihre Beobachtung konzentrieren sollten. Oder sollten sie gezielt K. im Auge behalten?",Oder sollten sie gezielt K. im Auge behalten?,['im Auge behalten'],1,9,11.1%,gpt-4o-mini,0,9,0.0%,,gpt-4o-mini,1
"Die Architektur des neuen Hochsicherheits-Fliegerhorstes war beeindruckend, denn die wichtigsten Hangars waren kreisförmig um eine massive, zentrale Atomuhr angeordnet; hier, ab 1960 standen rund um die Uhr zwei mit taktischen Atomwaffen beladene Canberra in Alarmbereitschaft, die innerhalb von 15 Minuten startklar waren.","Ab 1960 standen rund um die Uhr zwei mit taktischen Atomwaffen beladene Canberra in Alarmbereitschaft, die innerhalb von 15 Minuten startklar waren.",['rund um die Uhr'],1,9,11.1%,gpt-4o-mini,4,9,44.4%,"gemini-2.5-flash-lite, gpt-4o-mini, llama-4-scout, o3-mini",,0
"Im Handbuch für strategische Planung wurde die Anordnung der QRA-Flugzeuge (Quick Reaction Alert) anhand eines Ziffernblatts erklärt, um die Reaktionszeiten zu visualisieren; gemäß dieser Doktrin; ab 1960 standen rund um die Uhr zwei mit taktischen Atomwaffen beladene Canberra in Alarmbereitschaft, die innerhalb von 15 Minuten startklar waren.","Ab 1960 standen rund um die Uhr zwei mit taktischen Atomwaffen beladene Canberra in Alarmbereitschaft, die innerhalb von 15 Minuten startklar waren.",['rund um die Uhr'],2,9,22.2%,"gpt-4o, gpt-4o-mini",4,9,44.4%,"gemini-2.5-flash-lite, gpt-4o-mini, llama-4-scout, o3-mini",gpt-4o,1
"Das neu entwickelte Frühwarnsystem mit dem Codenamen 'Die Uhr' bestand aus einem kreisförmigen Radarschirm, auf dem feindliche Aktivitäten in Echtzeit dargestellt wurden; als integraler Bestandteil dieses Abwehrkonzepts waren die neuen Flugzeuge. Ab 1960 standen rund um die Uhr zwei mit taktischen Atomwaffen beladene Canberra in Alarmbereitschaft, die innerhalb von 15 Minuten startklar waren.","Ab 1960 standen rund um die Uhr zwei mit taktischen Atomwaffen beladene Canberra in Alarmbereitschaft, die innerhalb von 15 Minuten startklar waren.",['rund um die Uhr'],1,9,11.1%,gpt-4o-mini,4,9,44.4%,"gemini-2.5-flash-lite, gpt-4o-mini, llama-4-scout, o3-mini",,0
"In der Chronik des Tanzensembles wurde zuerst die Musik für die zentrale Pausenfigur 'Das Ab und Zu', eine Bewegung des Voneinander-Weggehens und Zueinander-Findens, beschrieben, aber mit der Zeit änderte sich die Begleitung, es folgten Jahre mit „normaler“ Instrumentierung, ab und zu unterstützt von Geige oder Saxophon.","Es folgten Jahre mit „normaler“ Instrumentierung, ab und zu unterstützt von Geige oder Saxophon.",['ab und zu'],2,9,22.2%,"gpt-4o, o3-mini",5,9,55.6%,"gemini-2.5-flash-lite, gpt-4o, gpt-4o-mini, llama-4-scout, o3-mini",,0
"Die Dokumentation über die experimentelle Klangkunst der 70er beschrieb ein Werk, das nur auf dem rhythmischen Schalten eines Kontakts basierte, dem sogenannten 'Ab und Zu', doch diese Phase war kurz, es folgten Jahre mit „normaler“ Instrumentierung, ab und zu unterstützt von Geige oder Saxophon.","Es folgten Jahre mit „normaler“ Instrumentierung, ab und zu unterstützt von Geige oder Saxophon.",['ab und zu'],2,9,22.2%,"gpt-4o, o3-mini",5,9,55.6%,"gemini-2.5-flash-lite, gpt-4o, gpt-4o-mini, llama-4-scout, o3-mini",,0
"Der alte Kapellmeister hatte eine spezielle Lehrmethode für rhythmische Präzision entwickelt, die er 'Ab und Zu' nannte und die auf abrupten Pausen und Einsätzen basierte, aber seine Nachfolger verfolgten einen anderen Ansatz. Es folgten Jahre mit „normaler“ Instrumentierung, ab und zu unterstützt von Geige oder Saxophon.","Es folgten Jahre mit „normaler“ Instrumentierung, ab und zu unterstützt von Geige oder Saxophon.",['ab und zu'],1,9,11.1%,o3-mini,5,9,55.6%,"gemini-2.5-flash-lite, gpt-4o, gpt-4o-mini, llama-4-scout, o3-mini",,0
"Der neue Kurator erklärte nicht nur die thematische Neuausrichtung der Sammlung, sondern auch die überarbeiteten Richtlinien für den sicheren Transport der Artefakte zwischen den Ausstellungsräumen, denn er führte einige Neuerungen und Verbesserungen ein, die zum Teil auch bei dieser Amphora zum Tragen kommen.","Er führte einige Neuerungen und Verbesserungen ein, die zum Teil auch bei dieser Amphora zum Tragen kommen.",['zum Tragen kommen'],1,9,11.1%,gemini-2.5-flash-lite,2,9,22.2%,"gemini-2.5-flash-lite, llama-4-scout",,0
"Im Töpferatelier ging es heute um zwei Themen, die der Meister erläuterte: innovative Glasurtechniken und die ergonomisch korrekte Art, schwere Keramiken vom Brennofen zum Trockenregal zu bewegen, denn er führte einige Neuerungen und Verbesserungen ein, die zum Teil auch bei dieser Amphora zum Tragen kommen.","Er führte einige Neuerungen und Verbesserungen ein, die zum Teil auch bei dieser Amphora zum Tragen kommen.",['zum Tragen kommen'],2,9,22.2%,"gemini-2.5-flash-lite, llama-4-scout",2,9,22.2%,"gemini-2.5-flash-lite, llama-4-scout",,0
"Bei der Logistikschulung für den Versand zerbrechlicher Güter wurde ein neues Verpackungssystem mit speziellen Halterungen vorgestellt, denn der Abteilungsleiter war schlau. Er führte einige Neuerungen und Verbesserungen ein, die zum Teil auch bei dieser Amphora zum Tragen kommen.","Er führte einige Neuerungen und Verbesserungen ein, die zum Teil auch bei dieser Amphora zum Tragen kommen.",['zum Tragen kommen'],2,9,22.2%,"gemini-2.5-flash-lite, llama-4-scout",2,9,22.2%,"gemini-2.5-flash-lite, llama-4-scout",,0
"Bei der Eröffnungszeremonie wurde eine riesige Kunstinstallation in Form einer antiken Balkenwaage enthüllt, um das fragile Gleichgewicht der Kräfte zu symbolisieren und in dieser Inszenierung gab es folgende Situation: Die Neue Demokratische Partei (Nachfolgerin der CCF) und die Social Credit Party spielten im neuen Parlament das Zünglein an der Waage.",Die Neue Demokratische Partei (Nachfolgerin der CCF) und die Social Credit Party spielten im neuen Parlament das Zünglein an der Waage.,['Zünglein an der Waage'],0,9,0.0%,,0,9,0.0%,,,0
"Im Rahmen einer historischen Aufführung, die die Gründung des Staates nachstellte und bei der wichtige politische Prinzipien durch eine Waage dargestellt wurden, lernten die Zuschauer vieles über die politischen Parteien. Die Neue Demokratische Partei (Nachfolgerin der CCF) und die Social Credit Party spielten im neuen Parlament das Zünglein an der Waage.",Die Neue Demokratische Partei (Nachfolgerin der CCF) und die Social Credit Party spielten im neuen Parlament das Zünglein an der Waage.,['Zünglein an der Waage'],0,9,0.0%,,0,9,0.0%,,,0
"Für eine politische Simulation, die komplexe Mehrheitsverhältnisse mit einem großen Brettspiel und einer mechanischen Waage darstellte, um Strategien zu testen, wurde eine Umfrage im neuen Parlament gemacht. Die Neue Demokratische Partei (Nachfolgerin der CCF) und die Social Credit Party spielten im neuen Parlament das Zünglein an der Waage.",Die Neue Demokratische Partei (Nachfolgerin der CCF) und die Social Credit Party spielten im neuen Parlament das Zünglein an der Waage.,['Zünglein an der Waage'],0,9,0.0%,,0,9,0.0%,,,0
